ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2140673,2,2020-06-23 17:27:00,2020-06-23 18:17:44,37.769581,-122.416885,37.769581,-122.416885,0.0,At Folsom St - Accident.,197.0, 13th St,R,San Francisco,San Francisco,CA,94103-3719,US,US/Pacific,KSFO,2020-06-23 17:56:00,67.0,67.0,68.0,29.83,10.0,NW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2140674,2,2020-06-23 17:24:00,2020-06-23 18:17:44,37.769668,-122.416133,37.769668,-122.416133,0.0,At Van Ness Ave/Duboce Ave/Exit 434A - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-23 16:56:00,70.0,70.0,61.0,29.84,10.0,NW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2140676,2,2020-06-23 17:53:45,2020-06-23 18:08:45,37.76965,-122.41778,37.76965,-122.41778,0.0,At 13th St - Accident. Right lane blocked.,,13th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-23 17:56:00,67.0,67.0,68.0,29.83,10.0,NW,17.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2140680,2,2020-06-23 17:53:45,2020-06-23 18:28:43,37.76965,-122.41778,37.76965,-122.41778,0.0,At 13th St - Accident. Right lane blocked.,,13th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-23 17:56:00,67.0,67.0,68.0,29.83,10.0,NW,17.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2140718,2,2020-06-23 20:36:33,2020-06-23 20:51:33,37.63331,-122.39794,37.63331,-122.39794,0.0,At San Bruno Ave E - Accident.,896.0, S Airport Blvd,L,San Francisco,San Mateo,CA,94128-3115,US,US/Pacific,KSFO,2020-06-23 20:56:00,61.0,61.0,81.0,29.86,10.0,NNW,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-2143080,2,2020-06-24 03:12:35,2020-06-24 03:42:35,37.81064,-122.36452,37.81053,-122.36464,0.01,At Hillcrest Rd - Accident. Two lanes blocked. Bridge maintenance work. Lane closed.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-24 02:53:00,61.0,61.0,81.0,29.86,10.0,W,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2143150,3,2020-06-24 14:38:09,2020-06-24 14:53:09,37.74496,-122.40522,37.74496,-122.40522,0.0,At I-280/Alemany Blvd - Accident. Hard shoulder blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-06-24 14:56:00,68.0,68.0,61.0,29.77,10.0,NW,22.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2143166,3,2020-06-24 14:33:10,2020-06-24 14:48:10,37.74496,-122.40522,37.74496,-122.40522,0.0,At I-280/Alemany Blvd - Accident. Hard shoulder blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-06-24 14:56:00,68.0,68.0,61.0,29.77,10.0,NW,22.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2145650,1,2020-06-25 07:48:31,2020-06-25 08:23:29,37.71809,-122.39982,37.71809,-122.39982,0.0,Ramp to Bayshore Blvd Southbound - Accident. Hard shoulder blocked.,1856.0, Bayshore Blvd,L,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-25 07:56:00,58.0,58.0,81.0,29.79,10.0,NW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2145676,2,2020-06-25 11:14:00,2020-06-25 12:05:27,37.772948,-122.40655,37.772948,-122.40655,0.0,At 7th St/Bryant St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-25 10:56:00,67.0,67.0,66.0,29.79,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2145677,3,2020-06-25 11:38:23,2020-06-25 11:53:23,37.77286,-122.40655,37.77286,-122.40655,0.0,At 7th St - Accident. Left lane blocked.,994.0, Bryant St,R,San Francisco,San Francisco,CA,94103-4515,US,US/Pacific,KSFO,2020-06-25 11:56:00,67.0,67.0,66.0,29.79,10.0,N,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2145775,2,2020-06-25 16:43:00,2020-06-25 18:02:25,37.731533,-122.437463,37.731533,-122.437463,0.0,At Foerster St - Accident.,,Acadia St,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2020-06-25 16:56:00,68.0,68.0,61.0,29.75,10.0,NW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2145840,2,2020-06-25 20:31:00,2020-06-25 21:24:26,37.775564,-122.405811,37.775564,-122.405811,0.0,At 7th St/Bryant St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-25 20:56:00,59.0,59.0,83.0,29.79,10.0,NW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148398,1,2020-06-26 04:33:40,2020-06-26 04:48:40,37.77638,-122.4195,37.77638,-122.4195,0.0,At Hayes St - Accident. Hard shoulder blocked.,100.0, Van Ness Ave,R,San Francisco,San Francisco,CA,94102-5208,US,US/Pacific,KSFO,2020-06-26 04:56:00,58.0,58.0,87.0,29.84,10.0,W,5.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2148442,2,2020-06-26 11:02:00,2020-06-26 11:33:28,37.73313,-122.412227,37.73313,-122.412227,0.0,At US-101 (San Francisco) - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-26 10:56:00,67.0,67.0,73.0,29.88,10.0,NNE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148571,2,2020-06-26 16:44:00,2020-06-26 17:23:28,37.753134,-122.40282,37.753134,-122.40282,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2020-06-26 16:53:00,69.0,69.0,65.0,29.86,10.0,WNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148576,2,2020-06-26 16:48:30,2020-06-26 17:23:58,37.75311,-122.4028,37.7545,-122.40294,0.096,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2020-06-26 16:53:00,69.0,69.0,65.0,29.86,10.0,WNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148631,3,2020-06-26 18:45:02,2020-06-26 19:00:02,37.78368,-122.3944,37.78368,-122.3944,0.0,At Bryant St - Accident. Center lane blocked.,429.0, 2nd St,L,San Francisco,San Francisco,CA,94107-1417,US,US/Pacific,KOAK,2020-06-26 18:53:00,64.0,64.0,75.0,29.87,10.0,WNW,18.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148633,2,2020-06-26 18:36:00,2020-06-26 21:29:19,37.813098,-122.36171000000002,37.813098,-122.36171000000002,0.0,At Bay Bridge (Oakland) - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-26 18:53:00,64.0,64.0,75.0,29.87,10.0,WNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2148642,2,2020-06-26 19:17:00,2020-06-26 21:26:28,37.775944,-122.404842,37.775944,-122.404842,0.0,At 4th St/5th St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-26 18:56:00,64.0,64.0,72.0,29.84,10.0,WNW,20.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150091,2,2020-06-27 00:06:00,2020-06-27 00:40:28,37.731355,-122.423836,37.731355,-122.423836,0.0,At Alemany Blvd - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2020-06-27 00:56:00,58.0,58.0,90.0,29.85,10.0,WNW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2150100,2,2020-06-27 01:22:00,2020-06-27 04:16:19,37.710344,-122.465358,37.710344,-122.465358,0.0,At St Charles Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2020-06-27 01:25:00,58.0,58.0,90.0,29.85,10.0,WNW,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2150197,2,2020-06-27 13:32:00,2020-06-27 17:25:16,37.710191,-122.395498,37.710191,-122.395498,0.0,At Alanna Rd/Exit 429A - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 13:56:00,72.0,72.0,59.0,29.83,10.0,N,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150204,3,2020-06-27 14:05:18,2020-06-27 14:59:30,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 13:56:00,72.0,72.0,59.0,29.83,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150211,2,2020-06-27 14:18:00,2020-06-27 15:12:26,37.76181,-122.405846,37.76181,-122.405846,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2020-06-27 13:53:00,70.0,70.0,63.0,29.87,10.0,NW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150224,3,2020-06-27 14:16:46,2020-06-27 15:20:58,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 13:56:00,72.0,72.0,59.0,29.83,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150232,3,2020-06-27 14:31:28,2020-06-27 15:55:38,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 14:56:00,71.0,71.0,57.0,29.81,10.0,NW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150238,3,2020-06-27 14:39:55,2020-06-27 16:14:05,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 14:56:00,71.0,71.0,57.0,29.81,10.0,NW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150247,3,2020-06-27 14:49:30,2020-06-27 16:23:39,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 14:56:00,71.0,71.0,57.0,29.81,10.0,NW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150250,2,2020-06-27 14:54:14,2020-06-27 16:38:23,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 14:56:00,71.0,71.0,57.0,29.81,10.0,NW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2150256,2,2020-06-27 15:03:05,2020-06-27 16:57:13,37.71151,-122.39583,37.71011,-122.3955,0.098,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-27 14:56:00,71.0,71.0,57.0,29.81,10.0,NW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2151644,2,2020-06-28 18:43:00,2020-06-28 19:16:27,37.807153,-122.475694,37.807153,-122.475694,0.0,At Golden Gate Bridge/Toll Plaza - Accident.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2020-06-28 18:56:00,61.0,61.0,62.0,29.67,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2152774,2,2020-06-28 22:35:00,2020-06-29 01:28:19,37.808253,-122.366974,37.808253,-122.366974,0.0,At Treasure Island Rd - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-28 22:53:00,57.0,57.0,77.0,29.76,10.0,NNE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2152775,1,2020-06-28 23:06:58,2020-06-28 23:36:58,37.81053,-122.36464,37.81053,-122.36464,0.0,At Hillcrest Rd - Accident. Hard shoulder blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-28 22:53:00,57.0,57.0,77.0,29.76,10.0,NNE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2152778,1,2020-06-28 23:06:58,2020-06-28 23:36:58,37.74496,-122.40522,37.74496,-122.40522,0.0,At I-280/Alemany Blvd - Accident. Hard shoulder blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-06-28 22:56:00,58.0,58.0,70.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2153048,1,2020-06-04 22:58:31,2020-06-04 23:13:31,37.81053,-122.36464,37.81053,-122.36464,0.0,At Hillcrest Rd - Accident. Two lanes blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-04 22:53:00,63.0,63.0,65.0,29.76,10.0,W,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2155277,1,2020-06-05 17:45:42,2020-06-05 18:00:42,37.71691,-122.39822,37.71691,-122.39822,0.0,Ramp to 3rd St Northbound - Accident. Right lane blocked.,6695.0, 3rd St,R,San Francisco,San Francisco,CA,94124-3505,US,US/Pacific,KSFO,2020-06-05 17:56:00,61.0,61.0,62.0,29.81,10.0,WSW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2156333,1,2020-06-06 13:30:49,2020-06-06 14:05:47,37.81053,-122.36464,37.81053,-122.36464,0.0,At Hillcrest Rd - Accident. Right lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-06 13:53:00,69.0,69.0,51.0,29.99,10.0,W,26.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2156361,1,2020-06-06 13:41:16,2020-06-06 13:56:16,37.81053,-122.36464,37.81053,-122.36464,0.0,At Hillcrest Rd - Accident. Right lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-06 13:53:00,69.0,69.0,51.0,29.99,10.0,W,26.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2156478,2,2020-06-06 15:28:00,2020-06-06 16:47:06,37.771302,-122.40854,37.771302,-122.40854,0.0,At Harrison St - Accident.,483.0, 9th St,L,San Francisco,San Francisco,CA,94103-4429,US,US/Pacific,KSFO,2020-06-06 15:56:00,64.0,64.0,58.0,30.02,10.0,W,26.0,0.0,Fair / Windy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2157491,2,2020-06-06 22:29:00,2020-06-06 23:21:07,37.802821,-122.456555,37.802821,-122.456555,0.0,At Girard Rd/Marina Blvd - Accident.,,Presidio Pkwy,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2020-06-06 22:56:00,56.0,56.0,75.0,30.07,10.0,W,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2157506,2,2020-06-07 02:30:06,2020-06-07 03:05:04,37.77286,-122.40655,37.77286,-122.40655,0.0,At 7th St - Accident. Two lanes blocked.,994.0, Bryant St,R,San Francisco,San Francisco,CA,94103-4515,US,US/Pacific,KSFO,2020-06-07 02:56:00,53.0,53.0,80.0,30.07,10.0,W,18.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2157527,1,2020-06-07 05:14:09,2020-06-07 05:29:09,37.74496,-122.40522,37.74496,-122.40522,0.0,At I-280/Alemany Blvd - Accident. Hard shoulder blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-06-07 04:56:00,52.0,52.0,83.0,30.08,10.0,W,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2157530,1,2020-06-07 05:14:09,2020-06-07 05:57:54,37.74496,-122.40522,37.74496,-122.40522,0.0,At I-280/Alemany Blvd - Accident. Hard shoulder blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-06-07 04:56:00,52.0,52.0,83.0,30.08,10.0,W,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2157565,1,2020-06-07 11:59:39,2020-06-07 12:14:39,37.81053,-122.36464,37.81053,-122.36464,0.0,At Hillcrest Rd - Accident. Hard shoulder blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2020-06-07 11:53:00,67.0,67.0,47.0,30.14,10.0,W,21.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2157672,2,2020-06-07 21:32:00,2020-06-07 22:09:34,37.778081,-122.401165,37.778081,-122.401165,0.0,At 4th St/5th St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2020-06-07 21:53:00,61.0,61.0,60.0,30.13,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2159689,3,2020-06-08 07:04:57,2020-06-08 07:19:57,37.78456,-122.39354,37.78456,-122.39354,0.0,At 4th St/5th St - Accident. Center lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2020-06-08 06:53:00,56.0,56.0,75.0,30.18,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2159770,2,2020-06-08 13:40:00,2020-06-08 14:54:31,37.76181,-122.405846,37.76181,-122.405846,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2020-06-08 13:53:00,76.0,76.0,35.0,30.18,10.0,W,21.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2159820,2,2020-06-08 15:25:00,2020-06-08 16:00:34,37.774275,-122.404751,37.774275,-122.404751,0.0,At 7th St - Accident.,905.0, Bryant St,L,San Francisco,San Francisco,CA,94103-4514,US,US/Pacific,KSFO,2020-06-08 14:56:00,71.0,71.0,31.0,30.17,10.0,WNW,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2159865,2,2020-06-08 17:23:00,2020-06-08 18:20:33,37.760956,-122.433887,37.760956,-122.433887,0.0,At Market St/Castro St - Accident.,4050.0, 18th St,R,San Francisco,San Francisco,CA,94114-2534,US,US/Pacific,KSFO,2020-06-08 16:56:00,68.0,68.0,36.0,30.16,10.0,W,24.0,0.0,Fair / Windy,True,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2159879,2,2020-06-08 17:56:00,2020-06-08 21:49:22,37.772948,-122.40655,37.772948,-122.40655,0.0,At 7th St/Bryant St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2020-06-08 17:56:00,67.0,67.0,39.0,30.15,10.0,W,25.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2159884,1,2020-06-08 18:48:50,2020-06-08 19:03:50,37.77286,-122.40655,37.77286,-122.40655,0.0,At 7th St - Accident. Hard shoulder blocked.,994.0, Bryant St,R,San Francisco,San Francisco,CA,94103-4515,US,US/Pacific,KSFO,2020-06-08 18:56:00,64.0,64.0,45.0,30.15,10.0,W,23.0,0.0,Partly Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162240,4,2020-06-09 06:16:59,2020-06-09 06:51:57,37.76041,-122.40648,37.76041,-122.40648,0.0,At Army St/Potrero Ave - Accident. Center lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2020-06-09 05:56:00,53.0,53.0,69.0,30.15,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162273,1,2020-06-09 10:01:59,2020-06-09 10:16:59,37.63275,-122.40273,37.63275,-122.40273,0.0,At I-380/Access Rd - Accident. Hard shoulder blocked.,,US-101 N,R,San Francisco,San Mateo,CA,94128,US,US/Pacific,KSFO,2020-06-09 09:56:00,65.0,65.0,58.0,30.16,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162276,2,2020-06-09 09:44:00,2020-06-09 10:18:55,37.63218,-122.40266,37.63275,-122.40273,0.04,At I-380/Access Rd - Accident. Center lane blocked.,,US-101 N,R,San Francisco,San Mateo,CA,94128,US,US/Pacific,KSFO,2020-06-09 09:56:00,65.0,65.0,58.0,30.16,10.0,ENE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162334,2,2020-06-09 15:59:00,2020-06-09 16:50:43,37.732295,-122.414206,37.732295,-122.414206,0.0,At US-101 (San Francisco) - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2020-06-09 15:56:00,79.0,79.0,27.0,30.1,10.0,W,22.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162340,1,2020-06-09 16:25:26,2020-06-09 16:40:26,37.73248,-122.41438,37.73248,-122.41438,0.0,At US-101/James Lick Fwy/Bayshore Blvd - Accident. Hard shoulder blocked.,449.0, Alemany Blvd,L,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2020-06-09 15:56:00,79.0,79.0,27.0,30.1,10.0,W,22.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
